"table","id","type","display_name","stars","name_id","description_id","dlc_flag","race_lock","model","buy","sell","tp","stp"
"costume_bottom_item.idb","34","0x1","Broly's Clothes","5","0x22","0x22","0x1d","0xff","530","0","40000","50","50"
"costume_bottom_item.idb","35","0x1","Vegito's Clothes","5","0x23","0x23","0x1d","0xff","531","0","42000","50","50"
"costume_bottom_item.idb","36","0x1","Gogeta's Clothes","5","0x24","0x24","0x1d","0xff","532","0","40000","50","50"
"costume_bottom_item.idb","37","0x1","Super 17's Clothes","4","0x25","0x25","0x1d","0xff","533","0","25000","40","40"
"costume_bottom_item.idb","38","0x1","Pan's Clothes","3","0x26","0x26","0x1d","0xff","534","0","8000","30","30"
"costume_bottom_item.idb","39","0x1","Great Saiyaman Suit","4","0x27","0x27","0xffff","0xff","604","38000","19000","4","4"
"costume_bottom_item.idb","40","0x1","Yamcha's Clothes","3","0x28","0x28","0xffff","0xff","605","0","9000","15","15"
"costume_bottom_item.idb","41","0x1","Gohan's High School Clothes","1","0x29","0x29","0x1d","0xff","606","0","3500","0","0"
"costume_bottom_item.idb","42","0x1","Supreme Kai's Clothes","4","0x2a","0x2a","0xffff","0xff","607","0","10000","0","0"
"costume_bottom_item.idb","43","0x1","Dabura's Clothes","4","0x2b","0x2b","0xffff","0xff","608","0","9000","0","0"
"costume_bottom_item.idb","44","0x1","Uub's Clothes","2","0x2c","0x2c","0xffff","0xff","609","0","5000","0","0"
"costume_bottom_item.idb","45","0x1","Kid Chi-Chi's Clothes","3","0x2d","0x2d","0x1d","0x8a","610","0","7500","0","0"
"costume_bottom_item.idb","46","0x1","Ox King's Clothes","3","0x2e","0x2e","0xffff","0x75","611","0","8500","0","0"
"costume_bottom_item.idb","47","0x1","Spike the Devil Man Suit","3","0x2f","0x2f","0xffff","0xff","612","0","15000","0","0"
"costume_bottom_item.idb","48","0x1","Krillin's Orin Temple Gi","1","0x30","0x30","0x1d","0xff","613","0","900","0","0"
"costume_bottom_item.idb","49","0x1","Murasaki-style Ninja Suit","2","0x31","0x31","0x1d","0xff","614","0","8000","0","0"
"costume_bottom_item.idb","50","0x1","Lord Slug's Clothes","4","0x32","0x32","0x1d","0xff","615","20000","10000","4","4"
"costume_bottom_item.idb","51","0x1","Mr. Popo's Clothes","3","0x33","0x33","0xffff","0xff","616","0","8000","0","0"
"costume_bottom_item.idb","52","0x1","Karinga Tribe Costume","2","0x34","0x34","0xffff","0xff","617","0","750","0","0"
"costume_bottom_item.idb","53","0x1","Saiyuki Costume","4","0x35","0x35","0xffff","0xff","619","0","20000","0","0"
"costume_bottom_item.idb","54","0x1","Wild Rider Suit","3","0x36","0x36","0x1d","0xff","620","0","32500","0","0"
"costume_bottom_item.idb","55","0x1","Android 18's Clothes (Casual)","3","0x37","0x37","0x1d","0xff","621","0","2000","30","30"
"costume_bottom_item.idb","56","0x1","GT Trunks' Clothes","3","0x38","0x38","0xffff","0xff","622","0","7500","15","15"
"costume_bottom_item.idb","57","0x1","Launch Costume","3","0x39","0x39","0xffff","0x8a","623","0","15000","0","0"
"costume_bottom_item.idb","58","0x1","Commander Red Costume","2","0x3a","0x3a","0x1d","0xff","624","0","6000","0","0"
"costume_bottom_item.idb","59","0x1","King Kai Costume","3","0x3b","0x3b","0xffff","0xff","625","0","9000","0","0"
"costume_bottom_item.idb","60","0x1","Chi-Chi Costume","1","0x3c","0x3c","0xffff","0x8a","626","0","800","0","0"
"costume_bottom_item.idb","61","0x1","General Blue Costume","3","0x3d","0x3d","0x1d","0xff","627","0","4500","0","0"
"costume_bottom_item.idb","62","0x1","Bandages the Mummy Costume","2","0x3e","0x3e","0x1d","0xff","628","0","5000","0","0"
"costume_bottom_item.idb","63","0x1","Fortuneteller Baba's Clothes","3","0x3f","0x3f","0xffff","0x8a","629","0","8000","0","0"
"costume_bottom_item.idb","64","0x1","Emperor Pilaf's Clothes","1","0x40","0x40","0xffff","0xff","630","0","3000","0","0"
"costume_bottom_item.idb","65","0x5","Uniform","1","0x41","0x41","0xffff","0xf","300","400","200","0","0"
"costume_bottom_item.idb","66","0x5","Ultimate Turtle Hermit Costume","3","0x42","0x42","0xffff","0xf","301","10000","5000","3","3"
"costume_bottom_item.idb","67","0x5","Training Temple Gi","2","0x43","0x43","0xffff","0xf","302","2000","1000","2","2"
"costume_bottom_item.idb","68","0x5","School Uniform (Male)","3","0x44","0x44","0x1d","0x5","303","18000","9000","3","3"
"costume_bottom_item.idb","69","0x5","Pilot Suit","4","0x45","0x45","0x1d","0xf","305","30000","15000","4","4"
"costume_bottom_item.idb","70","0x5","4-Star Dragon Ball Costume","5","0x46","0x46","0x1d","0xf","306","50000","25000","5","5"
"costume_bottom_item.idb","74","0x5","School Uniform (Female)","3","0x4a","0x4a","0x1d","0xa","303","18000","9000","3","3"
"costume_bottom_item.idb","77","0x5","Battle Suit","1","0x4d","0x4d","0xffff","0x10","300","400","200","0","0"
"costume_bottom_item.idb","78","0x5","Shingi Demon Battle Suit","2","0x4e","0x4e","0xffff","0x10","302","2000","1000","2","2"
"costume_bottom_item.idb","79","0x5","Evil Sorceror Battle Tools","3","0x4f","0x4f","0xffff","0x10","303","10000","5000","3","3"
"costume_bottom_item.idb","80","0x5","Narak Warrior's Costume","3","0x50","0x50","0x1d","0x10","304","12000","6000","3","3"
"costume_bottom_item.idb","81","0x5","Ancient Katas' Battle Costume","4","0x51","0x51","0x1d","0x10","305","30000","15000","4","4"
"costume_bottom_item.idb","82","0x5","New Hide Battle Costume","5","0x52","0x52","0x1d","0x10","306","50000","25000","5","5"
"costume_bottom_item.idb","83","0x5","Bio Suit","1","0x53","0x53","0xffff","0x20","300","400","200","0","0"
"costume_bottom_item.idb","84","0x5","Hero Suit","2","0x54","0x54","0xffff","0x20","301","2000","1000","2","2"
"costume_bottom_item.idb","85","0x5","Elite Suit","3","0x55","0x55","0xffff","0x20","302","10000","5000","3","3"
"costume_bottom_item.idb","86","0x5","Berserker Suit","3","0x56","0x56","0x1d","0x20","303","12000","6000","3","3"
"costume_bottom_item.idb","87","0x5","Ultimate F Suit","4","0x57","0x57","0x1d","0x20","304","25000","12500","4","4"
"costume_bottom_item.idb","88","0x5","Cosmic Suit","4","0x58","0x58","0x1d","0x20","305","30000","15000","4","4"
"costume_bottom_item.idb","89","0x5","Z Fighting Suit","5","0x59","0x59","0x1d","0x20","306","50000","25000","5","5"
"costume_bottom_item.idb","90","0x5","Buu-gi","1","0x5a","0x5a","0xffff","0xc0","301","400","200","0","0"
"costume_bottom_item.idb","91","0x5","Buu-gi Gravity","2","0x5b","0x5b","0xffff","0xc0","302","2000","1000","2","2"
"costume_bottom_item.idb","92","0x5","Dyno Woo-gi","3","0x5c","0x5c","0xffff","0xc0","303","10000","5000","3","3"
"costume_bottom_item.idb","93","0x5","Dynamic Strong Suit","4","0x5d","0x5d","0x1d","0xc0","304","25000","12500","4","4"
"costume_bottom_item.idb","94","0x5","Fun Suit","4","0x5e","0x5e","0x1d","0xc0","305","30000","15000","4","4"
"costume_bottom_item.idb","95","0x5","Light Heart Suit","5","0x5f","0x5f","0x1d","0xc0","306","50000","25000","5","5"
"costume_bottom_item.idb","102","0x5","Time Patroller Suit","5","0x66","0x66","0xffff","0xff","310","0","25000","0","0"
"costume_bottom_item.idb","103","0x1","Gold Battle Suit","5","0x6c","0x6c","0xffff","0xff","700","0","20000","0","0"
"costume_bottom_item.idb","104","0x1","Crystal Battle Suit","5","0x6d","0x6d","0xffff","0xff","701","0","20000","0","0"
"costume_bottom_item.idb","105","0x1","Turtle Hermit's Aloha Outfit","3","0x6e","0x6e","0x1d","0xff","702","0","7500","0","0"
"costume_bottom_item.idb","106","0x1","Mira's Clothes","4","0x6f","0x6f","0x1d","0x75","703","50000","25000","4","4"
"costume_bottom_item.idb","107","0x1","Towa's Clothes","4","0x70","0x70","0x1d","0x8a","704","50000","25000","4","4"
"costume_bottom_item.idb","108","0x1","Whis Symbol Gi","5","0x71","0x71","0x1d","0xff","705","0","22000","50","50"
"costume_bottom_item.idb","110","0x1","Whis Symbol Battle Suit","5","0x73","0x73","0x1d","0xff","707","0","22000","50","50"
"costume_bottom_item.idb","111","0x1","Gohan's Tracksuit","1","0x72","0x72","0x1d","0xff","706","0","10","0","0"
"costume_bottom_item.idb","122","0x1","Videl Outfit","2","0x7e","0x7e","0x1d","0xff","550","0","1500","20","20"
"costume_bottom_item.idb","123","0x1","Orange Star High School Outfit","1","0x7f","0x7f","0x1d","0xff","551","1000","500","1","1"
"costume_bottom_item.idb","124","0x1","Jaco Suit","4","0x80","0x80","0xffff","0xff","552","0","18000","0","0"
"costume_bottom_item.idb","125","0x1","Gohan's Clothes (Kid)","3","0x81","0x81","0xffff","0xff","553","10000","5000","3","3"
"costume_bottom_item.idb","126","0x1","Battle Suit (King Vegeta)","4","0x82","0x82","0x1d","0xff","554","40000","20000","4","4"
"costume_bottom_item.idb","127","0x1","Mutaito's Gi","4","0x83","0x83","0xffff","0xff","650","0","17000","20","20"
"costume_bottom_item.idb","128","0x1","Chiaotzu's Clothes (With Collar)","1","0x84","0x84","0xffff","0xff","651","0","1000","0","0"
"costume_bottom_item.idb","129","0x1","Vegeta's Clothes","2","0x85","0x85","0x1d","0xff","652","0","2500","20","20"
"costume_bottom_item.idb","130","0x1","Goku's Clothes (Casual)","3","0x86","0x86","0x1d","0xff","653","13000","6500","3","3"
"costume_bottom_item.idb","131","0x1","Majuub's Clothes","5","0x87","0x87","0xffff","0xff","654","0","24000","0","0"
"costume_bottom_item.idb","132","0x1","Yamcha's Baseball Uniform","3","0x88","0x88","0x1d","0xff","655","0","8000","30","30"
"costume_bottom_item.idb","133","0x1","Piccolo's School Clothes","3","0x89","0x89","0x1d","0xff","656","18000","9000","3","3"
"costume_bottom_item.idb","134","0x1","Super Baby 2's Clothes","5","0x8a","0x8a","0xffff","0xff","657","0","25000","0","0"
"costume_bottom_item.idb","135","0x1","GT Vegeta's Clothes","4","0x8b","0x8b","0x1d","0xff","658","0","14000","40","40"
"costume_bottom_item.idb","136","0x1","Pikkon's Clothes","4","0x8c","0x8c","0x1d","0xff","659","30000","15000","4","4"
"costume_bottom_item.idb","137","0x1","Goku's Work Clothes","3","0x8d","0x8d","0x1d","0xff","660","0","7000","30","30"
"costume_bottom_item.idb","138","0x1","Goku's Tracksuit","4","0x8e","0x8e","0xffff","0xff","661","24000","12000","4","4"
"costume_bottom_item.idb","139","0x1","Vegeta's Normal Clothes","2","0x8f","0x8f","0xffff","0xff","662","0","3000","0","0"
"costume_bottom_item.idb","140","0x1","Future Trunks's Clothes","4","0x90","0x90","0xffff","0xff","663","0","19000","20","20"
"costume_bottom_item.idb","141","0x1","Gohan's Gi (Adult)","4","0x91","0x91","0x1d","0xff","664","0","15000","40","40"
"costume_bottom_item.idb","142","0x1","Chiaotzu's Clothes","2","0x92","0x92","0xffff","0xff","665","2000","1000","2","2"
"costume_bottom_item.idb","143","0x1","Cell's Suit (Perfect)","4","0x93","0x93","0x1d","0xff","666","0","18500","40","40"
"costume_bottom_item.idb","144","0x1","Goku's Damaged Turtle Hermit Gi","2","0x94","0x94","0xffff","0xff","667","0","2000","20","20"
"costume_bottom_item.idb","145","0x1","Frieza's Suit (Final Form)","4","0x95","0x95","0x1d","0xff","668","0","17500","40","40"
"costume_bottom_item.idb","146","0x1","Battle Suit (Fasha)","4","0x96","0x96","0xffff","0xff","669","0","17500","20","20"
"costume_bottom_item.idb","147","0x5","Gi (Turtle)","4","0x97","0x97","0xffff","0xff","350","0","13500","15","15"
"costume_bottom_item.idb","148","0x5","Gi (Crane)","4","0x98","0x98","0xffff","0xff","351","0","13500","15","15"
"costume_bottom_item.idb","149","0x5","Gi (Demon)","4","0x99","0x99","0xffff","0xff","352","0","13500","0","0"
"costume_bottom_item.idb","150","0x5","Gi (Ginyu Force)","4","0x9a","0x9a","0xffff","0xff","353","0","13500","0","0"
"costume_bottom_item.idb","151","0x5","Gi (Red Ribbon Army)","4","0x9b","0x9b","0xffff","0xff","354","0","13500","15","15"
"costume_bottom_item.idb","152","0x5","Gi (CC)","4","0x9c","0x9c","0xffff","0xff","355","0","13500","0","0"
"costume_bottom_item.idb","153","0x5","Ninja Suit (Turtle)","2","0x9d","0x9d","0xffff","0xff","360","0","1900","5","5"
"costume_bottom_item.idb","154","0x5","Ninja Suit (Crane)","2","0x9e","0x9e","0xffff","0xff","361","0","1900","5","5"
"costume_bottom_item.idb","155","0x5","Ninja Suit (Demon)","2","0x9f","0x9f","0xffff","0xff","362","0","1900","0","0"
"costume_bottom_item.idb","156","0x5","Ninja Suit (Ginyu Force)","2","0xa0","0xa0","0xffff","0xff","363","0","1900","0","0"
"costume_bottom_item.idb","157","0x5","Ninja Suit (Red Ribbon Army)","2","0xa1","0xa1","0xffff","0xff","364","0","1900","5","5"
"costume_bottom_item.idb","158","0x5","Ninja Suit (CC)","2","0xa2","0xa2","0xffff","0xff","365","0","1900","20","20"
"costume_bottom_item.idb","159","0x5","Battle Suit (Turtle)","3","0xa3","0xa3","0xffff","0xff","370","0","9000","10","10"
"costume_bottom_item.idb","160","0x5","Battle Suit (Crane)","3","0xa4","0xa4","0xffff","0xff","371","0","9000","10","10"
"costume_bottom_item.idb","161","0x5","Battle Suit (Demon)","3","0xa5","0xa5","0xffff","0xff","372","0","9000","0","0"
"costume_bottom_item.idb","162","0x5","Battle Suit (Ginyu Force)","3","0xa6","0xa6","0xffff","0xff","373","0","9000","0","0"
"costume_bottom_item.idb","163","0x5","Battle Suit (Red Ribbon Army)","3","0xa7","0xa7","0xffff","0xff","374","0","9000","10","10"
"costume_bottom_item.idb","164","0x5","Battle Suit (CC)","3","0xa8","0xa8","0x1d","0xff","375","0","9000","30","30"
"costume_bottom_item.idb","165","0x5","Qipao (Turtle)","1","0xa9","0xa9","0xffff","0xff","380","0","500","3","3"
"costume_bottom_item.idb","166","0x5","Qipao (Crane)","1","0xaa","0xaa","0xffff","0xff","381","0","500","3","3"
"costume_bottom_item.idb","167","0x5","Qipao (Demon)","1","0xab","0xab","0xffff","0xff","382","0","500","0","0"
"costume_bottom_item.idb","168","0x5","Qipao (Ginyu Force)","1","0xac","0xac","0xffff","0xff","383","0","500","0","0"
"costume_bottom_item.idb","169","0x5","Qipao (Red Ribbon Army)","1","0xad","0xad","0xffff","0xff","384","0","500","3","3"
"costume_bottom_item.idb","170","0x5","Qipao (CC)","1","0xae","0xae","0x1d","0xff","385","0","500","10","10"
"costume_bottom_item.idb","171","0x5","Baseball Uniform (Turtle)","2","0xaf","0xaf","0xffff","0xff","390","0","1500","5","5"
"costume_bottom_item.idb","172","0x5","Baseball Uniform (Crane)","2","0xb0","0xb0","0xffff","0xff","391","0","1500","5","5"
"costume_bottom_item.idb","173","0x5","Baseball Uniform (Demon)","2","0xb1","0xb1","0xffff","0xff","392","0","1500","0","0"
"costume_bottom_item.idb","174","0x5","Baseball Uniform (Ginyu Force)","2","0xb2","0xb2","0xffff","0xff","393","0","1500","0","0"
"costume_bottom_item.idb","175","0x5","Baseball Uniform (RR Army)","2","0xb3","0xb3","0xffff","0xff","394","0","1500","5","5"
"costume_bottom_item.idb","176","0x5","Baseball Uniform (CC)","2","0xb4","0xb4","0xffff","0xff","395","0","1500","20","20"
"costume_bottom_item.idb","177","0x5","Training Suit (Turtle)","3","0xb5","0xb5","0xffff","0xff","400","0","6500","10","10"
"costume_bottom_item.idb","178","0x5","Training Suit (Crane)","3","0xb6","0xb6","0xffff","0xff","401","0","6500","10","10"
"costume_bottom_item.idb","179","0x5","Training Suit (Demon)","3","0xb7","0xb7","0xffff","0xff","402","0","6500","0","0"
"costume_bottom_item.idb","180","0x5","Training Suit (Ginyu Force)","3","0xb8","0xb8","0xffff","0xff","403","0","6500","0","0"
"costume_bottom_item.idb","181","0x5","Training Suit (Red Ribbon Army)","3","0xb9","0xb9","0xffff","0xff","404","0","6500","10","10"
"costume_bottom_item.idb","182","0x5","Training Suit (CC)","3","0xba","0xba","0xffff","0xff","405","0","6500","0","0"
"costume_bottom_item.idb","183","0x5","Hero Suit (Turtle)","2","0xbb","0xbb","0xffff","0xff","410","0","2250","5","5"
"costume_bottom_item.idb","184","0x5","Hero Suit (Crane)","2","0xbc","0xbc","0xffff","0xff","411","0","2250","5","5"
"costume_bottom_item.idb","185","0x5","Hero Suit (Demon)","2","0xbd","0xbd","0xffff","0xff","412","0","2250","0","0"
"costume_bottom_item.idb","186","0x5","Hero Suit (Ginyu Force)","2","0xbe","0xbe","0xffff","0xff","413","0","2250","0","0"
"costume_bottom_item.idb","187","0x5","Hero Suit (Red Ribbon Army)","2","0xbf","0xbf","0xffff","0xff","414","0","2250","5","5"
"costume_bottom_item.idb","188","0x5","Hero Suit (CC)","2","0xc0","0xc0","0xffff","0xff","415","0","2250","0","0"
"costume_bottom_item.idb","189","0x5","Elite Suit (Turtle)","1","0xc1","0xc1","0xffff","0xff","420","0","500","3","3"
"costume_bottom_item.idb","190","0x5","Elite Suit (Crane)","1","0xc2","0xc2","0xffff","0xff","421","0","500","3","3"
"costume_bottom_item.idb","191","0x5","Elite Suit (Demon)","1","0xc3","0xc3","0xffff","0xff","422","0","500","0","0"
"costume_bottom_item.idb","192","0x5","Elite Suit (Ginyu Force)","1","0xc4","0xc4","0xffff","0xff","423","0","500","0","0"
"costume_bottom_item.idb","193","0x5","Elite Suit (Red Ribbon Army)","1","0xc5","0xc5","0xffff","0xff","424","0","500","3","3"
"costume_bottom_item.idb","194","0x5","Elite Suit (CC)","1","0xc6","0xc6","0xffff","0xff","425","0","500","0","0"
"costume_bottom_item.idb","195","0x1","Tracksuit (Dodoria Colors)","3","0xc7","0xc7","0x9","0xff","450","0","5000","0","0"
"costume_bottom_item.idb","196","0x1","Tracksuit (Zarbon Colors)","3","0xc8","0xc8","0x9","0xff","451","0","5000","0","0"
"costume_bottom_item.idb","197","0x1","Tracksuit (Guldo Colors)","3","0xc9","0xc9","0x9","0xff","452","0","5000","0","0"
"costume_bottom_item.idb","198","0x1","Tracksuit (Jeice Colors)","3","0xca","0xca","0x9","0xff","453","0","5000","0","0"
"costume_bottom_item.idb","199","0x1","Tracksuit (Burter Colors)","3","0xcb","0xcb","0x9","0xff","454","0","5000","0","0"
"costume_bottom_item.idb","200","0x1","Tracksuit (Recoome Colors)","3","0xcc","0xcc","0x9","0xff","455","0","5000","0","0"
"costume_bottom_item.idb","201","0x1","Tracksuit (Captain Ginyu Colors)","4","0xcd","0xcd","0x9","0xff","456","0","10000","0","0"
"costume_bottom_item.idb","202","0x1","Tracksuit (Frieza Colors)","4","0xce","0xce","0x9","0xff","457","0","10000","0","0"
"costume_bottom_item.idb","203","0x1","Tracksuit (Golden Frieza Colors)","5","0xcf","0xcf","0x9","0xff","458","0","20000","0","0"
"costume_bottom_item.idb","204","0x1","Tracksuit (Metal Cooler Colors)","5","0xd0","0xd0","0x9","0xff","459","0","20000","0","0"
"costume_bottom_item.idb","205","0x5","Trendy Work Clothes","2","0xd1","0xd1","0xffff","0xff","460","0","2000","0","0"
"costume_bottom_item.idb","215","0x5","Trendy Suit","1","0xdb","0xdb","0x4","0xff","470","0","1500","0","0"
"costume_bottom_item.idb","225","0x5","The Latest Fashion","1","0xe5","0xe5","0xffff","0xff","480","3000","1500","1","1"
"costume_bottom_item.idb","235","0x5","Time Patroller Outfit","1","0xef","0xef","0xffff","0x1","311","0","0","0","0"
"costume_bottom_item.idb","236","0x5","Time Patroller Outfit","1","0xf0","0xf0","0xffff","0x2","311","0","0","0","0"
"costume_bottom_item.idb","237","0x5","Battle Suit (Time Patroller)","1","0xf1","0xf1","0xffff","0x4","312","0","0","0","0"
"costume_bottom_item.idb","238","0x5","Battle Suit (Time Patroller)","1","0xf2","0xf2","0xffff","0x8","312","0","0","0","0"
