"category","id","id2","code","display_name","race_lock","skill_type","pup_id","aura","partset","model"
"BlastSkills","20600","600","POW","","0x0","0x1","0xffff","0xffff","65535","0xffff"
"BlastSkills","20630","630","PAL","","0x0","0x1","0xffff","0xffff","65535","0xffff"
"BlastSkills","20650","650","HOM","","0x0","0x1","0xffff","0xffff","65535","0xffff"
"BlastSkills","20750","750","POW","","0x0","0x1","0xffff","0xffff","65535","0xffff"
"BlastSkills","20830","830","POW","","0x0","0x1","0xffff","0xffff","65535","0xffff"
"BlastSkills","20860","860","POW","","0x0","0x1","0xffff","0xffff","65535","0xffff"
"BlastSkills","21080","1080","POW","","0xff","0x1","0xffff","0xffff","65535","0xffff"
"BlastSkills","21081","1081","RSH","","0xff","0x1","0xffff","0xffff","65535","0xffff"
"BlastSkills","21082","1082","BOM","","0xff","0x1","0xffff","0xffff","65535","0xffff"
"BlastSkills","21083","1083","HOM","","0xff","0x1","0xffff","0xffff","65535","0xffff"
"BlastSkills","21084","1084","PAL","","0xff","0x1","0xffff","0xffff","65535","0xffff"
"BlastSkills","21085","1085","GBM","","0xff","0x1","0xffff","0xffff","65535","0xffff"
"BlastSkills","21086","1086","MAS","","0xff","0x0","0xffff","0xffff","65535","0xffff"
"BlastSkills","21087","1087","HRS","","0xff","0x1","0xffff","0xffff","65535","0xffff"
"BlastSkills","21088","1088","ISA","","0xff","0x1","0xffff","0xffff","65535","0xffff"
"BlastSkills","21089","1089","GOA","","0xff","0x1","0xffff","0xffff","65535","0xffff"
"BlastSkills","21090","1090","GTA","","0xff","0x1","0xffff","0xffff","65535","0xffff"
"BlastSkills","21091","1091","MGA","","0x0","0x1","0xffff","0xffff","65535","0xffff"
"BlastSkills","21110","1110","RSH","","0xff","0x1","0xffff","0xffff","65535","0xffff"
"BlastSkills","21120","1120","STP","","0x0","0x1","0xffff","0xffff","65535","0xffff"
"BlastSkills","21140","1140","BOM","","0xff","0x1","0xffff","0xffff","65535","0xffff"
"BlastSkills","21180","1180","POW","","0x0","0x1","0xffff","0xffff","65535","0xffff"
"BlastSkills","21260","1260","POW","","0x0","0x1","0xffff","0xffff","65535","0xffff"
"BlastSkills","21350","1350","POW","","0x0","0x1","0xffff","0xffff","65535","0xffff"
"BlastSkills","21360","1360","HOM","","0x0","0x1","0xffff","0xffff","65535","0xffff"
"BlastSkills","21510","1510","POW","","0x0","0x1","0xffff","0xffff","65535","0xffff"
"BlastSkills","21550","1550","BOM","","0x0","0x1","0xffff","0xffff","65535","0xffff"
"BlastSkills","21560","1560","RSH","","0x0","0x1","0xffff","0xffff","65535","0xffff"
"BlastSkills","22060","2060","GLO","","0x0","0x1","0xffff","0xffff","65535","0xffff"
"BlastSkills","22070","2070","GLT","","0x0","0x1","0xffff","0xffff","65535","0xffff"
"BlastSkills","22210","2210","PAL","","0x0","0x1","0xffff","0xffff","65535","0xffff"
"AwakenSkills","25000","0","SSJ","Super Saiyan (1-3)","0x42","0x2","0x1e","0x0","10000","0xffff"
"AwakenSkills","25001","1","KIN","Power Pole Pro","0x21","0x2","0x69","0xb","65535","0xffff"
"AwakenSkills","25002","2","GNT","Giant Form","0x4","0x2","0x6a","0xc","65535","0xffff"
"AwakenSkills","25003","3","GLD","Golden Form","0x8","0x2","0x6b","0xd","65535","0xffff"
"AwakenSkills","25004","4","MAP","Purification","0x90","0x2","0x6c","0xe","0","0x6c"
"AwakenSkills","25005","5","KOK","Kaioken","0xff","0x2","0x2","0x4","65535","0xffff"
"AwakenSkills","25006","6","AWK","Potential Unleashed","0xff","0x2","0x64","0xfc","65535","0xffff"
"AwakenSkills","25007","7","GS1","Super Saiyan","0x0","0x2","0x1e","0x0","100","0xffff"
"AwakenSkills","25008","8","GS2","Super Saiyan (1-2)","0x0","0x2","0x1e","0x0","100","0xffff"
"AwakenSkills","25009","9","GS3","Super Saiyan (1-3)","0x0","0x2","0x1e","0x0","100","0xffff"
"AwakenSkills","25030","30","SGM","Super Saiyan God","0x2","0x2","0x2720","0x34","10003","0xffff"
"AwakenSkills","25031","31","SGF","Super Saiyan God","0x40","0x2","0x2720","0x34","10003","0xffff"
"AwakenSkills","25040","40","GS4","Super Saiyan (1/3)","0x0","0x2","0x1e","0x0","100","0xffff"
"AwakenSkills","25070","70","GH2","Super Saiyan 2","0x0","0x2","0x1f","0x1","101","0xffff"
"AwakenSkills","25080","80","ULT","Potential Unleashed","0x0","0x2","0x271c","0x3","102","0xffff"
"AwakenSkills","25160","160","VS1","Super Saiyan (Vegeta)","0x0","0x2","0x271b","0x0","100","0xffff"
"AwakenSkills","25161","161","VS2","Super Saiyan (1-2) (Vegeta)","0x0","0x2","0x22","0x0","100","0xffff"
"AwakenSkills","25162","162","VSA","Super Saiyan (1-2) (Vegeta)","0x42","0x2","0x22","0x0","10000","0xffff"
"AwakenSkills","25240","240","TGD","True Golden Form","0x8","0x2","0x2712","0x38","100","0xffff"
"AwakenSkills","25320","320","VL1","Supervillain (Giant)","0x0","0x2","0xffff","0x10","1","0xffff"
"AwakenSkills","25321","321","VL2","Supervillain (Giant)","0x0","0x2","0xffff","0x10","2","0xffff"
"AwakenSkills","25322","322","VL3","Supervillain (Giant)","0x0","0x2","0xffff","0x10","3","0xffff"
"AwakenSkills","25323","323","VML","","0x0","0x2","0xffff","0xf","65535","0xffff"
"AwakenSkills","25324","324","VMA","","0x0","0x2","0xffff","0xf","65535","0xffff"
"AwakenSkills","25325","325","VMS","","0x42","0x2","0xffff","0xf","102","0xffff"
"AwakenSkills","25326","326","VMG","","0x8","0x2","0xffff","0xf","65535","0xffff"
"AwakenSkills","25327","327","VMT","","0x0","0x2","0xffff","0xf","65535","0xffff"
"AwakenSkills","25328","328","VMF","","0x0","0x2","0xffff","0x1d","65535","0xffff"
"AwakenSkills","25330","330","VCG","","0x0","0x2","0xffff","0x20","65535","0xffff"
"AwakenSkills","25331","331","VCB","","0x0","0x2","0xffff","0x21","65535","0xffff"
"AwakenSkills","25390","390","SVT","Super Saiyan (Vegito)","0x0","0x2","0x1e","0x0","100","0xffff"
"AwakenSkills","25400","400","LSS","Legendary Super Saiyan (2/3)","0x0","0x2","0x2713","0x35","100","0xffff"
"AwakenSkills","25410","410","BLP","70% Power","0x0","0x2","0x78","0x40","100","0xffff"
"AwakenSkills","25420","420","SC1","Super Saiyan","0x0","0x2","0x1e","0x0","65535","0xffff"
"AwakenSkills","25800","800","BLK","Super Saiyan Blue Kaioken","0x0","0x2","0x6e","0x14","4","0xffff"
"AwakenSkills","25801","801","SGS","Super Saiyan Blue","0x42","0x2","0x2721","0x18","10004","0xffff"
"AwakenSkills","25860","860","SSF","Super Saiyan (Future)","0x42","0x2","0x24","0x0","100","0xffff"
"AwakenSkills","25861","861","SFA","Super Saiyan (Future)","0x42","0x2","0x24","0x0","10000","0xffff"
"AwakenSkills","26160","1160","SJG","Super Saiyan (Gogeta)","0x0","0x2","0x70","0x0","100","0xffff"
"AwakenSkills","26170","1170","SCS","Super Saiyan (Caulifla)","0x0","0x2","0x1e","0x0","100","0xffff"
"AwakenSkills","26200","1200","GG1S","Super Saiyan 3","0x0","0x2","0x271d","0x2","102","0xffff"
"AwakenSkills","26350","1350","LVU","Pure Progress","0x0","0x2","0x73","0x16","65535","0xffff"
"AwakenSkills","26510","1510","MGT","Ultra Instinct","0xff","0x2","0x2723","0xfa","10007","0xffff"
"AwakenSkills","26511","1511","MGQ","","0xff","0x2","0x7a","0xfa","10007","0xffff"
"AwakenSkills","26520","1520","SKF","Super Saiyan (Kefla)","0x0","0x2","0x2710","0x39","65535","0xffff"
"AwakenSkills","26570","1570","SGE","Super Saiyan Blue Evolution","0x42","0x2","0x2722","0x33","10005","0xffff"
"AwakenSkills","26610","1610","FEV","Frieza's Evolution","0x0","0x2","0x84","0x30","0","0x9f"
"AwakenSkills","26611","1611","ZTF","This is my true form!","0x0","0x2","0x81","0x45","0","0xa4"
"AwakenSkills","27020","2020","SFM","Supersonic Mode","0x0","0x2","0x78","0x1b","100","0xffff"
"AwakenSkills","27080","2080","ULG","Potential Unleashed (Gohan)","0x0","0x2","0x271e","0x3","102","0xffff"
"AwakenSkills","27081","2081","BEA","Beast","0xff","0x2","0x79","0xfb","10006","0xffff"
"AwakenSkills","27082","2082","BEQ","","0xff","0x2","0x79","0xfb","10006","0xffff"
"AwakenSkills","27100","2100","PAW","Power Awakening","0x0","0x2","0x271f","0x3f","100","0xffff"
"AwakenSkills","27160","2160","MB1","Restrained Super Saiyan","0x0","0x2","0x7c","0x1f","0","0xdb"
"AwakenSkills","27161","2161","MB1","Super Saiyan (Broly)","0x0","0x2","0x7c","0x41","1","0xdb"
"AwakenSkills","27260","2260","SSB","Super Saiyan","0x0","0x2","0x82","0x23","0","0xe6"
"AwakenSkills","27500","2500","STR","Super Saiyan (Future) (1-Grade 3)","0x0","0x2","0x2716","0x3b","103","0xffff"
"AwakenSkills","27501","2501","ST1","Super Saiyan","0x42","0x2","0x24","0x0","105","0xffff"
"AwakenSkills","27510","2510","SVG","Super Saiyan (1-Grade 2)","0x0","0x2","0x2718","0x3d","100","0xffff"
"AwakenSkills","27520","2520","SG1","Super Saiyan","0x0","0x2","0x1e","0x0","150","0xffff"
"AwakenSkills","27521","2521","GS2S","Super Saiyan (1-2)","0x0","0x2","0x1e","0x42","100","0xffff"
